android,20,139,2
android,20,237,2
android,20,316,2
android,20,474,2
android,20,793,2
android,20,921,2
android,20,981,2
android,20,992,2
android,20,1204,2
android,20,1274,2
android,20,1279,2
android,20,1295,2
android,20,1299,2
android,20,1319,2
android,20,1348,2
android,20,1460,2
android,20,1526,2
android,20,1545,2
android,20,1573,2
android,20,1673,2
android,20,19,1
android,20,20,1
android,20,58,1
android,20,63,1
android,20,78,1
android,20,134,1
android,20,155,1
android,20,196,1
android,20,197,1
android,20,199,1
android,20,280,1
android,20,334,1
android,20,344,1
android,20,464,1
android,20,503,1
android,20,504,1
android,20,531,1
android,20,628,1
android,20,660,1
android,20,661,1
android,20,736,1
android,20,739,1
android,20,787,1
android,20,790,1
android,20,865,1
android,20,874,1
android,20,912,1
android,20,979,1
android,20,993,1
android,20,997,1
android,20,1072,1
android,20,1144,1
android,20,1262,1
android,20,1265,1
android,20,1296,1
android,20,1323,1
android,20,1334,1
android,20,1357,1
android,20,1393,1
android,20,1399,1
android,20,1405,1
android,20,1432,1
android,20,1435,1
android,20,1440,1
android,20,1443,1
android,20,1448,1
android,20,1455,1
android,20,1492,1
android,20,1509,1
android,20,1516,1
android,20,1541,1
android,20,1551,1
android,20,1564,1
android,20,1575,1
android,20,1578,1
android,20,1595,1
android,20,1608,1
android,20,1625,1
android,20,1671,1
android,20,1683,1
android,20,1691,1
android,20,1715,1
android,21,1465,70
android,21,137,37
android,21,482,29
android,21,156,26
android,21,1250,25
android,21,267,24
android,21,1951,24
android,21,1274,15
android,21,10,14
android,21,15,11
android,21,475,10
android,21,981,10
android,21,136,9
android,21,1751,8
android,21,2144,7
android,21,86,6
android,21,594,6
android,21,2274,6
android,21,135,5
android,21,2056,5
android,21,1338,4
android,21,1420,4
android,21,1576,4
android,21,2236,4
android,21,2293,4
android,21,2322,4
android,21,739,3
android,21,790,3
android,21,793,3
android,21,965,3
android,21,1120,3
android,21,1309,3
android,21,1770,3
android,21,1837,3
android,21,2457,3
android,21,67,2
android,21,119,2
android,21,121,2
android,21,170,2
android,21,219,2
android,21,288,2
android,21,921,2
android,21,1163,2
android,21,1778,2
android,21,1923,2
android,21,1978,2
android,21,2165,2
android,21,2259,2
android,21,2337,2
android,21,7,1
android,21,23,1
android,21,43,1
android,21,49,1
android,21,95,1
android,21,98,1
android,21,139,1
android,21,143,1
android,21,196,1
android,21,239,1
android,21,334,1
android,21,335,1
android,21,366,1
android,21,479,1
android,21,560,1
android,21,563,1
android,21,614,1
android,21,706,1
android,21,780,1
android,21,792,1
android,21,887,1
android,21,916,1
android,21,992,1
android,21,1019,1
android,21,1058,1
android,21,1112,1
android,21,1229,1
android,21,1295,1
android,21,1393,1
android,21,1512,1
android,21,1541,1
android,21,1597,1
android,21,1616,1
android,21,1619,1
android,21,1645,1
android,21,1701,1
android,21,1713,1
android,21,1718,1
android,21,1753,1
android,21,1754,1
android,21,1759,1
android,21,1760,1
android,21,1775,1
android,21,1816,1
android,21,1817,1
android,21,1821,1
android,21,1836,1
android,21,1850,1
android,21,1856,1
android,21,1863,1
android,21,1865,1
android,21,1879,1
android,21,1884,1
android,21,1906,1
android,21,1926,1
android,21,1934,1
android,21,1965,1
android,21,1973,1
android,21,2002,1
android,21,2037,1
android,21,2046,1
android,21,2053,1
android,21,2068,1
android,21,2073,1
android,21,2077,1
android,21,2091,1
android,21,2093,1
android,21,2103,1
android,21,2113,1
android,21,2120,1
android,21,2134,1
android,21,2148,1
android,21,2171,1
android,21,2176,1
android,21,2187,1
android,21,2201,1
android,21,2260,1
android,21,2279,1
android,21,2292,1
android,21,2332,1
android,21,2335,1
android,21,2340,1
android,21,2345,1
android,21,2413,1
android,21,2420,1
android,21,2433,1
android,21,2458,1
android,21,5383,1
android,22,1465,88
android,22,137,38
android,22,10,29
android,22,1951,27
android,22,267,23
android,22,482,19
android,22,2433,18
android,22,1250,13
android,22,156,12
android,22,2973,11
android,22,475,10
android,22,981,9
android,22,3001,9
android,22,2425,7
android,22,121,6
android,22,1274,6
android,22,2422,6
android,22,2457,6
android,22,2608,5
android,22,3116,5
android,22,15,4
android,22,239,3
android,22,344,3
android,22,792,3
android,22,1463,3
android,22,1926,3
android,22,2259,3
android,22,2274,3
android,22,2679,3
android,22,2887,3
android,22,3009,3
android,22,9,2
android,22,19,2
android,22,86,2
android,22,170,2
android,22,185,2
android,22,237,2
android,22,921,2
android,22,965,2
android,22,979,2
android,22,2192,2
android,22,2199,2
android,22,2502,2
android,22,2585,2
android,22,2721,2
android,22,2777,2
android,22,3065,2
android,22,5506,2
android,22,135,1
android,22,136,1
android,22,199,1
android,22,205,1
android,22,294,1
android,22,297,1
android,22,334,1
android,22,363,1
android,22,366,1
android,22,386,1
android,22,404,1
android,22,422,1
android,22,440,1
android,22,499,1
android,22,661,1
android,22,681,1
android,22,793,1
android,22,938,1
android,22,1068,1
android,22,1085,1
android,22,1319,1
android,22,1338,1
android,22,1372,1
android,22,1393,1
android,22,1420,1
android,22,1480,1
android,22,1493,1
android,22,1500,1
android,22,1597,1
android,22,1679,1
android,22,1708,1
android,22,1756,1
android,22,1765,1
android,22,1948,1
android,22,1993,1
android,22,2077,1
android,22,2103,1
android,22,2113,1
android,22,2115,1
android,22,2144,1
android,22,2169,1
android,22,2236,1
android,22,2303,1
android,22,2335,1
android,22,2373,1
android,22,2395,1
android,22,2420,1
android,22,2424,1
android,22,2451,1
android,22,2471,1
android,22,2483,1
android,22,2497,1
android,22,2499,1
android,22,2501,1
android,22,2504,1
android,22,2515,1
android,22,2524,1
android,22,2525,1
android,22,2555,1
android,22,2558,1
android,22,2580,1
android,22,2589,1
android,22,2605,1
android,22,2611,1
android,22,2614,1
android,22,2616,1
android,22,2619,1
android,22,2620,1
android,22,2624,1
android,22,2628,1
android,22,2637,1
android,22,2643,1
android,22,2672,1
android,22,2676,1
android,22,2766,1
android,22,2804,1
android,22,2831,1
android,22,2880,1
android,22,2952,1
android,22,2970,1
android,22,2972,1
android,22,3003,1
android,22,3008,1
android,22,3109,1
android,22,3124,1
android,22,3141,1
android,22,3149,1
android,22,3473,1
android,22,4170,1
android,22,6924,1
android,22,53774,1
android,22,61309,1
android,23,1465,106
android,23,1250,38
android,23,10,34
android,23,3522,28
android,23,2422,27
android,23,137,21
android,23,1951,16
android,23,3550,16
android,23,156,14
android,23,482,14
android,23,981,8
android,23,267,7
android,23,3190,7
android,23,3284,7
android,23,3249,6
android,23,86,5
android,23,2025,5
android,23,2973,5
android,23,3001,5
android,23,3364,4
android,23,297,3
android,23,594,3
android,23,921,3
android,23,2199,3
android,23,3415,3
android,23,3458,3
android,23,15,2
android,23,464,2
android,23,965,2
android,23,1274,2
android,23,1480,2
android,23,2143,2
android,23,2457,2
android,23,2474,2
android,23,3009,2
android,23,3065,2
android,23,3106,2
android,23,3151,2
android,23,3281,2
android,23,3338,2
android,23,3358,2
android,23,3662,2
android,23,3794,2
android,23,3808,2
android,23,3818,2
android,23,7,1
android,23,43,1
android,23,62,1
android,23,67,1
android,23,121,1
android,23,170,1
android,23,185,1
android,23,270,1
android,23,313,1
android,23,441,1
android,23,475,1
android,23,494,1
android,23,602,1
android,23,660,1
android,23,780,1
android,23,790,1
android,23,793,1
android,23,798,1
android,23,881,1
android,23,979,1
android,23,1102,1
android,23,1239,1
android,23,1405,1
android,23,1420,1
android,23,1584,1
android,23,1637,1
android,23,1855,1
android,23,1880,1
android,23,1926,1
android,23,1937,1
android,23,2056,1
android,23,2144,1
android,23,2425,1
android,23,2433,1
android,23,2679,1
android,23,2829,1
android,23,3098,1
android,23,3112,1
android,23,3142,1
android,23,3144,1
android,23,3163,1
android,23,3166,1
android,23,3170,1
android,23,3187,1
android,23,3202,1
android,23,3203,1
android,23,3223,1
android,23,3248,1
android,23,3251,1
android,23,3270,1
android,23,3273,1
android,23,3290,1
android,23,3313,1
android,23,3316,1
android,23,3333,1
android,23,3337,1
android,23,3371,1
android,23,3386,1
android,23,3413,1
android,23,3484,1
android,23,3519,1
android,23,3544,1
android,23,3604,1
android,23,3613,1
android,23,3632,1
android,23,3644,1
android,23,3646,1
android,23,3695,1
android,23,3706,1
android,23,3724,1
android,23,3763,1
android,23,3777,1
android,23,3824,1
android,23,5659,1
android,23,18186,1
android,23,26402,1
android,23,79655,1
android,24,1465,81
android,24,1250,23
android,24,482,22
android,24,594,18
android,24,2422,16
android,24,3646,16
android,24,156,14
android,24,137,13
android,24,3522,13
android,24,3550,11
android,24,86,10
android,24,267,9
android,24,981,8
android,24,10,7
android,24,1274,7
android,24,2457,6
android,24,4378,6
android,24,297,5
android,24,3183,5
android,24,3901,5
android,24,475,4
android,24,1951,4
android,24,2425,4
android,24,2603,4
android,24,3249,4
android,24,7,3
android,24,19,3
android,24,1955,3
android,24,3065,3
android,24,3794,3
android,24,3808,3
android,24,4123,3
android,24,307,2
android,24,440,2
android,24,551,2
android,24,727,2
android,24,793,2
android,24,1205,2
android,24,2025,2
android,24,2236,2
android,24,2395,2
android,24,3022,2
android,24,3190,2
android,24,3385,2
android,24,3818,2
android,24,3868,2
android,24,4104,2
android,24,4112,2
android,24,4367,2
android,24,4500,2
android,24,9,1
android,24,38,1
android,24,64,1
android,24,67,1
android,24,75,1
android,24,105,1
android,24,121,1
android,24,170,1
android,24,196,1
android,24,197,1
android,24,199,1
android,24,280,1
android,24,294,1
android,24,344,1
android,24,363,1
android,24,379,1
android,24,407,1
android,24,412,1
android,24,501,1
android,24,614,1
android,24,775,1
android,24,780,1
android,24,822,1
android,24,881,1
android,24,1084,1
android,24,1112,1
android,24,1227,1
android,24,1229,1
android,24,1295,1
android,24,1365,1
android,24,1430,1
android,24,1431,1
android,24,1560,1
android,24,1631,1
android,24,1821,1
android,24,1863,1
android,24,1880,1
android,24,1987,1
android,24,2053,1
android,24,2143,1
android,24,2199,1
android,24,2274,1
android,24,2316,1
android,24,2433,1
android,24,2474,1
android,24,2761,1
android,24,3001,1
android,24,3009,1
android,24,3099,1
android,24,3133,1
android,24,3146,1
android,24,3266,1
android,24,3287,1
android,24,3446,1
android,24,3471,1
android,24,3478,1
android,24,3587,1
android,24,3900,1
android,24,3909,1
android,24,3919,1
android,24,3926,1
android,24,3946,1
android,24,4030,1
android,24,4062,1
android,24,4069,1
android,24,4098,1
android,24,4129,1
android,24,4136,1
android,24,4137,1
android,24,4158,1
android,24,4179,1
android,24,4200,1
android,24,4216,1
android,24,4254,1
android,24,4272,1
android,24,4295,1
android,24,4297,1
android,24,4320,1
android,24,4324,1
android,24,4336,1
android,24,4356,1
android,24,4363,1
android,24,4390,1
android,24,4412,1
android,24,4444,1
android,24,4450,1
android,24,4457,1
android,24,4523,1
android,24,4551,1
android,24,4564,1
android,24,4589,1
android,24,4620,1
android,24,4622,1
android,24,4637,1
android,24,4646,1
android,24,4648,1
android,24,4649,1
android,24,4661,1
android,24,20532,1
android,25,1465,80
android,25,3646,32
android,25,156,21
android,25,482,18
android,25,981,18
android,25,1250,17
android,25,4934,15
android,25,3522,12
android,25,344,10
android,25,594,9
android,25,1951,8
android,25,4678,8
android,25,2422,7
android,25,3009,5
android,25,4917,5
android,25,5359,5
android,25,10,4
android,25,267,4
android,25,4378,4
android,25,4551,4
android,25,5066,4
android,25,5097,4
android,25,170,3
android,25,354,3
android,25,921,3
android,25,1274,3
android,25,2253,3
android,25,2474,3
android,25,4332,3
android,25,4500,3
android,25,5001,3
android,25,5013,3
android,25,5317,3
android,25,5390,3
android,25,55,2
android,25,297,2
android,25,440,2
android,25,526,2
android,25,979,2
android,25,1205,2
android,25,1686,2
android,25,2143,2
android,25,3190,2
android,25,3550,2
android,25,3597,2
android,25,4141,2
android,25,4188,2
android,25,4711,2
android,25,4767,2
android,25,4925,2
android,25,5156,2
android,25,5212,2
android,25,5253,2
android,25,26,1
android,25,62,1
android,25,86,1
android,25,116,1
android,25,185,1
android,25,219,1
android,25,307,1
android,25,383,1
android,25,706,1
android,25,761,1
android,25,766,1
android,25,793,1
android,25,972,1
android,25,1082,1
android,25,1295,1
android,25,1309,1
android,25,1325,1
android,25,1536,1
android,25,1663,1
android,25,1718,1
android,25,1789,1
android,25,1967,1
android,25,2128,1
android,25,2259,1
android,25,2274,1
android,25,2293,1
android,25,2378,1
android,25,2425,1
android,25,2433,1
android,25,2457,1
android,25,2614,1
android,25,2713,1
android,25,2974,1
android,25,3205,1
android,25,3249,1
android,25,3364,1
android,25,3478,1
android,25,3628,1
android,25,3868,1
android,25,3875,1
android,25,3952,1
android,25,4058,1
android,25,4208,1
android,25,4293,1
android,25,4339,1
android,25,4506,1
android,25,4538,1
android,25,4558,1
android,25,4608,1
android,25,4621,1
android,25,4663,1
android,25,4679,1
android,25,4699,1
android,25,4714,1
android,25,4716,1
android,25,4727,1
android,25,4736,1
android,25,4755,1
android,25,4758,1
android,25,4770,1
android,25,4771,1
android,25,4778,1
android,25,4785,1
android,25,4798,1
android,25,4808,1
android,25,4842,1
android,25,4843,1
android,25,4848,1
android,25,4859,1
android,25,4863,1
android,25,4869,1
android,25,4873,1
android,25,4887,1
android,25,4888,1
android,25,4892,1
android,25,4896,1
android,25,4901,1
android,25,4903,1
android,25,4922,1
android,25,4931,1
android,25,4949,1
android,25,4962,1
android,25,4963,1
android,25,4974,1
android,25,4986,1
android,25,4992,1
android,25,4993,1
android,25,5006,1
android,25,5010,1
android,25,5014,1
android,25,5024,1
android,25,5043,1
android,25,5050,1
android,25,5052,1
android,25,5065,1
android,25,5077,1
android,25,5081,1
android,25,5092,1
android,25,5107,1
android,25,5126,1
android,25,5132,1
android,25,5197,1
android,25,5202,1
android,25,5209,1
android,25,5216,1
android,25,5218,1
android,25,5220,1
android,25,5223,1
android,25,5233,1
android,25,5245,1
android,25,5246,1
android,25,5248,1
android,25,5259,1
android,25,5262,1
android,25,5269,1
android,25,5308,1
android,25,5326,1
android,25,5327,1
android,25,5331,1
android,25,5343,1
android,25,5365,1
android,25,5382,1
android,25,5391,1
android,25,5393,1
android,25,5398,1
android,25,5419,1
android,25,5421,1
android,25,5425,1
android,25,5430,1
android,25,5439,1
android,25,7422,1
android,25,7516,1
android,25,7908,1
android,25,61309,1
android,25,104278,1
android,26,1951,54
android,26,1465,35
android,26,981,21
android,26,156,20
android,26,3646,20
android,26,5626,18
android,26,482,15
android,26,6052,15
android,26,1250,14
android,26,5066,14
android,26,5661,13
android,26,4378,10
android,26,10,8
android,26,5501,8
android,26,475,7
android,26,2457,6
android,26,4755,6
android,26,3868,5
android,26,5457,5
android,26,5955,5
android,26,267,4
android,26,297,4
android,26,1420,4
android,26,2274,4
android,26,3550,4
android,26,4713,4
android,26,4934,4
android,26,155,3
android,26,594,3
android,26,3063,3
android,26,5390,3
android,26,5489,3
android,26,5779,3
android,26,170,2
android,26,526,2
android,26,793,2
android,26,979,2
android,26,1046,2
android,26,1274,2
android,26,1597,2
android,26,1659,2
android,26,1686,2
android,26,3065,2
android,26,3522,2
android,26,4331,2
android,26,4360,2
android,26,4551,2
android,26,4711,2
android,26,4736,2
android,26,4892,2
android,26,4925,2
android,26,5001,2
android,26,5156,2
android,26,5208,2
android,26,5293,2
android,26,5317,2
android,26,5448,2
android,26,5470,2
android,26,5556,2
android,26,5564,2
android,26,5641,2
android,26,5849,2
android,26,5963,2
android,26,3,1
android,26,7,1
android,26,47,1
android,26,185,1
android,26,230,1
android,26,237,1
android,26,501,1
android,26,511,1
android,26,518,1
android,26,551,1
android,26,563,1
android,26,660,1
android,26,670,1
android,26,766,1
android,26,822,1
android,26,871,1
android,26,989,1
android,26,993,1
android,26,1205,1
android,26,1338,1
android,26,1480,1
android,26,1513,1
android,26,1684,1
android,26,1701,1
android,26,1987,1
android,26,2052,1
android,26,2192,1
android,26,2284,1
android,26,2422,1
android,26,2587,1
android,26,2633,1
android,26,2693,1
android,26,2705,1
android,26,2897,1
android,26,2901,1
android,26,3009,1
android,26,3190,1
android,26,3249,1
android,26,3335,1
android,26,3415,1
android,26,3473,1
android,26,3539,1
android,26,3719,1
android,26,3808,1
android,26,3901,1
android,26,4188,1
android,26,4312,1
android,26,4332,1
android,26,4390,1
android,26,4410,1
android,26,4469,1
android,26,4500,1
android,26,4553,1
android,26,4621,1
android,26,4767,1
android,26,4970,1
android,26,5010,1
android,26,5013,1
android,26,5114,1
android,26,5142,1
android,26,5179,1
android,26,5194,1
android,26,5234,1
android,26,5247,1
android,26,5480,1
android,26,5496,1
android,26,5550,1
android,26,5567,1
android,26,5571,1
android,26,5574,1
android,26,5579,1
android,26,5594,1
android,26,5596,1
android,26,5601,1
android,26,5612,1
android,26,5633,1
android,26,5636,1
android,26,5642,1
android,26,5650,1
android,26,5657,1
android,26,5663,1
android,26,5666,1
android,26,5693,1
android,26,5699,1
android,26,5705,1
android,26,5721,1
android,26,5734,1
android,26,5741,1
android,26,5763,1
android,26,5768,1
android,26,5770,1
android,26,5776,1
android,26,5814,1
android,26,5820,1
android,26,5828,1
android,26,5836,1
android,26,5854,1
android,26,5860,1
android,26,5863,1
android,26,5886,1
android,26,5898,1
android,26,5910,1
android,26,5922,1
android,26,5936,1
android,26,5944,1
android,26,5946,1
android,26,5957,1
android,26,5964,1
android,26,5976,1
android,26,5979,1
android,26,5988,1
android,26,6007,1
android,26,6013,1
android,26,6014,1
android,26,6019,1
android,26,6032,1
android,26,6044,1
android,26,6066,1
android,26,6082,1
android,26,6089,1
android,26,6096,1
android,26,6101,1
android,26,6112,1
android,26,6117,1
android,26,6118,1
android,26,6124,1
android,26,6131,1
android,26,6134,1
android,26,6136,1
android,26,6162,1
android,26,6166,1
android,27,1465,35
android,27,6052,20
android,27,1951,17
android,27,981,14
android,27,267,10
android,27,3646,10
android,27,475,8
android,27,482,7
android,27,6705,7
android,27,297,6
android,27,156,5
android,27,344,5
android,27,6361,5
android,27,6464,5
android,27,2342,4
android,27,5066,4
android,27,5501,4
android,27,6204,4
android,27,6301,4
android,27,6374,4
android,27,6459,4
android,27,1204,3
android,27,1250,3
android,27,1850,3
android,27,3190,3
android,27,4332,3
android,27,4711,3
android,27,5661,3
android,27,6283,3
android,27,6435,3
android,27,10,2
android,27,15,2
android,27,1309,2
android,27,2433,2
android,27,3065,2
android,27,3415,2
android,27,3808,2
android,27,4360,2
android,27,4543,2
android,27,4713,2
android,27,5506,2
android,27,6181,2
android,27,6235,2
android,27,6476,2
android,27,6498,2
android,27,17,1
android,27,199,1
android,27,294,1
android,27,307,1
android,27,511,1
android,27,526,1
android,27,661,1
android,27,668,1
android,27,670,1
android,27,793,1
android,27,842,1
android,27,921,1
android,27,1155,1
android,27,1417,1
android,27,1420,1
android,27,1829,1
android,27,2019,1
android,27,2073,1
android,27,2090,1
android,27,2274,1
android,27,2366,1
android,27,2409,1
android,27,2585,1
android,27,2587,1
android,27,2643,1
android,27,3005,1
android,27,3063,1
android,27,3141,1
android,27,3173,1
android,27,3249,1
android,27,3471,1
android,27,3550,1
android,27,3628,1
android,27,3845,1
android,27,4156,1
android,27,4673,1
android,27,4736,1
android,27,4898,1
android,27,5003,1
android,27,5089,1
android,27,5156,1
android,27,5194,1
android,27,5439,1
android,27,5898,1
android,27,6072,1
android,27,6131,1
android,27,6156,1
android,27,6188,1
android,27,6201,1
android,27,6202,1
android,27,6206,1
android,27,6208,1
android,27,6211,1
android,27,6213,1
android,27,6234,1
android,27,6257,1
android,27,6279,1
android,27,6281,1
android,27,6291,1
android,27,6300,1
android,27,6302,1
android,27,6305,1
android,27,6307,1
android,27,6308,1
android,27,6321,1
android,27,6330,1
android,27,6351,1
android,27,6362,1
android,27,6365,1
android,27,6369,1
android,27,6377,1
android,27,6383,1
android,27,6385,1
android,27,6395,1
android,27,6404,1
android,27,6430,1
android,27,6431,1
android,27,6442,1
android,27,6444,1
android,27,6467,1
android,27,6484,1
android,27,6492,1
android,27,6496,1
android,27,6534,1
android,27,6536,1
android,27,6537,1
android,27,6540,1
android,27,6546,1
android,27,6551,1
android,27,6558,1
android,27,6563,1
android,27,6567,1
android,27,6575,1
android,27,6585,1
android,27,6593,1
android,27,6597,1
android,27,6609,1
android,27,6619,1
android,27,6621,1
android,27,6629,1
android,27,6634,1
android,27,6644,1
android,27,6646,1
android,27,6666,1
android,27,6670,1
android,27,6695,1
android,27,6702,1
android,27,6716,1
android,27,6720,1
android,27,6721,1
android,27,6728,1
android,27,6734,1
android,27,6764,1
android,27,6779,1
android,27,6786,1
android,27,6788,1
android,27,6792,1
android,27,6796,1
android,27,6810,1
android,27,7306,1
android,28,1465,53
android,28,6052,30
android,28,475,20
android,28,6830,18
android,28,267,14
android,28,3646,13
android,28,1309,12
android,28,7235,12
android,28,156,11
android,28,6476,11
android,28,297,9
android,28,7197,9
android,28,1951,8
android,28,981,7
android,28,6638,7
android,28,4610,6
android,28,2274,5
android,28,7240,5
android,28,440,4
android,28,3415,4
android,28,6705,4
android,28,482,3
android,28,1420,3
android,28,2241,3
android,28,4360,3
android,28,6817,3
android,28,6851,3
android,28,10,2
android,28,197,2
android,28,422,2
android,28,836,2
android,28,921,2
android,28,1250,2
android,28,1306,2
android,28,1350,2
android,28,1683,2
android,28,4654,2
android,28,5898,2
android,28,5955,2
android,28,6374,2
android,28,6967,2
android,28,7031,2
android,28,7045,2
android,28,7061,2
android,28,7063,2
android,28,7101,2
